Actual",HUL CY 22-23 monthly Avg,Difference,%,,"Jul 23
Actual",HUL CY 22-23 monthly Avg,Difference,%,,"YTD Jul 23
Actual",HUL YTD Jul 22 (monthly Avg),Difference,%,,"YTD Jul 23
Actual",HUL YTD Jul 22 (monthly Avg),Difference,%,,"YTD Jul 23
Actual",HUL YTD Jul 22 (monthly Avg),Difference,%,
,Realisation (Rs/Kg),50.330412373845284,48.830682963703595,1.4997294101416898,0.030712849362693858,,10.680595208444501,11.149155365052643,-0.46856015660814165,-0.042026516024420764,,11.33701672039688,11.993771507699172,-0.6567547873022921,-0.05475798725035748,,15.750374677983183,18.579047882113887,-2.8286732041307037,-0.15225070854432088,,51.16496643396444,50.489825314537065,0.6751411194273729,0.013371825218674024,,10.649397713926684,10.615325838978341,0.034071874948342185,0.0032096871509335965,,11.570579734742866,11.893490219724882,-0.3229104849820157,-0.027150187120554524,,15.714163263157968,16.303258533135637,-0.589095269977669,-0.0361335906426534,,50.330412373845284,45.02,5.310412373845281,0.11795673864605244,,10.833666276197293,10.889999999999999,-0.05633372380270529,-0.005172977392351267,,15.750374677983189,15.697418369878438,0.052956308104750605,0.0033735679878653005,,51.16496643396444,45.02000000000001,6.144966433964427,0.13649414557895215,,10.82404969182967,10.89,-0.06595030817033098,-0.006056042990847657,,15.714163263157964,15.697418369878436,0.016744893279527773,0.001066729119716865,
,Total Net Revenue,4.276085273502,7.631237606130216,-3.355152332628216,-0.43966031537702394,,4.368188070647999,5.777557272271641,-1.4093692016236412,-0.24393859467004478,,1.41002663145,0.9365391356671908,0.47348749578280924,0.5055715001653365,,10.054299975599998,14.345334014069046,-4.291034038469048,-0.2991240241782212,,17.709443759586215,25.259438485914938,-7.549994726328723,-0.2988979636478744,,19.30685179861544,26.044288620756237,-6.737436822140797,-0.2586915281214989,,4.903126023313347,4.415444973932888,0.4876810493804591,0.11044890203808291,,41.919421581515,55.719172080604054,-13.79975049908905,-0.24766610815979387,,4.276085273502,4.666666666666666,-0.3905813931646662,-0.08369601282099992,,5.778214702098,6.25,-0.47178529790199963,-0.07548564766431994,,10.0542999756,10.916666666666666,-0.8623666910666667,-0.07899542208244276,,17.709443759586215,23.333333333333332,-5.6238895737471175,-0.24102383887487647,,24.20997782192879,31.25,-7.040022178071212,-0.22528070969827876,,41.919421581515,54.58333333333333,-12.663911751818326,-0.23201059697987775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,COGS,3.04456416,5.674913871290858,-2.630349711290858,-0.46350478103248094,,2.4009142564,3.4669227740074917,-1.0660085176074916,-0.3074797412851712,,0.6284804,0.43378234485985384,0.1946980551401462,0.4488381268791591,,6.0739588164,9.575618990158203,-3.5016601737582027,-0.36568499408311883,,13.526279259999999,19.4046080851942,-5.8783288251942025,-0.3029346843484766,,11.037492766300808,15.898631390642663,-4.861138624341855,-0.3057583074227973,,2.2350437926862634,2.0720880398938943,0.16295575279236907,0.07864325726271436,,26.79881581898707,37.37532751573076,-10.57651169674369,-0.2829811107954086,,3.04456416,3.591666666666667,-0.5471025066666666,-0.15232552389791182,,3.0293946564,3.8166666666666664,-0.7872720102666664,-0.20627214242794753,,6.0739588164,7.408333333333333,-1.334374516933333,-0.18011804503037115,,13.526279259999999,17.958333333333336,-4.432054073333337,-0.2467965145243621,,13.272536558987072,19.083333333333332,-5.81079677434626,-0.3044959008391053,,26.798815818987073,37.04166666666667,-10.242850847679598,-0.27652240758640084,
,% of Net Rev,0.7119979994006488,0.7436426650812403,-0.031644665680591544,,,0.5496361918418582,0.6000672274849392,-0.050431035643081046,,,0.4457223615370318,0.4631758869861078,-0.01745352544907597,,,0.604115535754893,0.6675075659281972,-0.06339203017330419,,,0.7637890519671547,0.7682121713043826,-0.004423119337227832,,,0.5716878588715507,0.6104459838450762,-0.03875812497352549,,,0.4558405764116798,0.4692818169237112,-0.013441240512031383,,,0.6392935495752262,0.6707803816909401,-0.0314868321157139,,,0.7119979994006488,0.7696428571428573,-0.05764485774220851,,,0.5242786591678678,0.6106666666666666,-0.08638800749879882,,,0.6041155357548929,0.6786259541984733,-0.07451041844358042,,,0.7637890519671547,0.7696428571428573,-0.005853805175702553,,,0.5482258867236608,0.6106666666666666,-0.062440779943005786,,,0.6392935495752263,0.6786259541984734,-0.03933240462324705,,
,Material Cost,3.04456416,5.674913871290858,-2.630349711290858,-0.46350478103248094,,2.4009142564,3.4669227740074917,-1.0660085176074916,-0.3074797412851712,,0.6284804,0.43378234485985384,0.1946980551401462,0.4488381268791591,,6.0739588164,9.575618990158203,-3.5016601737582027,-0.36568499408311883,,13.526279259999999,19.4046080851942,-5.8783288251942025,-0.3029346843484766,,11.037492766300808,15.898631390642663,-4.861138624341855,-0.3057583074227973,,2.2350437926862634,2.0720880398938943,0.16295575279236907,0.07864325726271436,,26.79881581898707,37.37532751573076,-10.57651169674369,-0.2829811107954086,,3.04456416,3.591666666666667,-0.5471025066666666,-0.15232552389791182,,3.0293946564,3.8166666666666664,-0.7872720102666664,-0.20627214242794753,,6.0739588164,7.408333333333333,-1.334374516933333,-0.18011804503037115,,13.526279259999999,17.958333333333336,-4.432054073333337,-0.2467965145243621,,13.272536558987072,19.083333333333332,-5.81079677434626,-0.3044959008391053,,26.798815818987073,37.04166666666667,-10.242850847679598,-0.27652240758640084,
,Material Cost (Rs/Kg),33.36252736776357,33.145880612832805,0.21664675493076402,0.006536159273043624,,4.878337033565254,5.648130871931048,-0.7697938383657945,-0.13629178498525274,,4.199177510147495,4.616392603557822,-0.41721509341032714,-0.09037686549640131,,8.28550128986787,10.893843853977462,-2.6083425641095914,-0.23943271071920652,,36.06228796541136,35.465539896066474,0.5967480693448834,0.01682613802281548,,5.0088311213409105,5.403740293779509,-0.3949091724385987,-0.0730807090957344,,4.335366084302817,4.638142319597689,-0.3027762352948722,-0.06527963448114608,,8.660913750914567,9.49566163160998,-0.8347478806954136,-0.0879083431023524,,33.36252736776357,31.8092131147541,1.553314253009468,0.04883221246013761,,4.719963684229354,5.541799999999999,-0.8218363157706454,-0.1482977219983842,,8.28550128986787,9.241725119749622,-0.9562238298817523,-0.10346810984870088,,36.06228796541136,31.809213114754108,4.253074850657249,0.13370575484888497,,4.881145172083024,5.5418,-0.6606548279169759,-0.11921304051336676,,8.660913750914567,9.241725119749622,-0.5808113688350556,-0.06284663970299854,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Distribution expenses,0.570857384012517,0.8910634343440255,-0.3202060503315085,-0.359352699246642,,1.4598484532105618,2.039719948784578,-0.5798714955740161,-0.284289760424978,,0.47123090023059006,0.31299137913997516,0.1582395210906149,0.5055715001653367,,2.5019367374536685,3.2437747622685786,-0.7418380248149101,-0.22869591114769494,,2.4558040801756325,3.3777615851286202,-0.9219575049529878,-0.2729492540302785,,6.946229674447834,9.146194898781472,-2.1999652243336376,-0.24053338559696932,,1.7621892202911318,1.4756417102883714,0.28654751000276035,0.19418501659644938,,11.164222974914598,13.999598194198464,-2.8353752192838666,-0.20253261414737367,,0.570857384012517,0.623,-0.05214261598748304,-0.08369601282100007,,1.931079353441152,2.08875,-0.15767064655884822,-0.07548564766431991,,2.501936737453669,2.7117500000000003,-0.20981326254633137,-0.07737190469118885,,2.4558040801756325,3.115,-0.6591959198243678,-0.21161987795324808,,8.708418894738966,10.443750000000001,-1.7353311052610358,-0.1661597707012362,,11.164222974914598,13.558750000000002,-2.394527025085404,-0.1766038185736446,Distribution expenses expected to be cross charge
,Total,0.570857384012517,0.8910634343440255,-0.3202060503315085,-0.359352699246642,,1.4598484532105618,2.039719948784578,-0.5798714955740161,-0.284289760424978,,0.47123090023059006,0.31299137913997516,0.1582395210906149,0.5055715001653367,,2.5019367374536685,3.2437747622685786,-0.7418380248149101,-0.22869591114769494,,2.4558040801756325,3.3777615851286202,-0.9219575049529878,-0.2729492540302785,,6.946229674447834,9.146194898781472,-2.1999652243336376,-0.24053338559696932,,1.7621892202911318,1.4756417102883714,0.28654751000276035,0.19418501659644938,,11.164222974914598,13.999598194198464,-2.8353752192838666,-0.20253261414737367,,0.570857384012517,0.623,-0.05214261598748304,-0.08369601282100007,,1.931079353441152,2.08875,-0.15767064655884822,-0.07548564766431991,,2.501936737453669,2.7117500000000003,-0.20981326254633137,-0.07737190469118885,,2.4558040801756325,3.115,-0.6591959198243678,-0.21161987795324808,,8.708418894738966,10.443750000000001,-1.7353311052610358,-0.1661597707012362,,11.164222974914598,13.558750000000002,-2.394527025085404,-0.1766038185736446,Distribution Exp Actuals Basis HUL Last Year
,% of Net Revenue,0.1335,0.11676525883930403,0.01673474116069598,,,0.3342000000000001,0.3530419263126739,-0.018841926312673785,,,0.3342,0.3342,0,,,0.24884245979585104,0.2261205461711298,0.02272191362472123,,,0.13867200537263022,0.13372275029043554,0.004949255082194681,,,0.3597805456271215,0.35117852639262825,0.008602019234493219,,,0.35940116813483636,0.33420000000000005,0.025201168134836305,,,0.26632578775461035,0.25125280350444673,0.015072984250163624,,,0.1335,0.1335,0,,,0.33420000000000005,0.3342,0,,,0.24884245979585104,0.2484045801526718,0.0004378796431792342,,,0.13867200537263022,0.1335,0.005172005372630212,,,0.3597037121963449,0.33420000000000005,0.02550371219634484,,,0.26632578775461035,0.2484045801526718,0.01792120760193855,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Contribution Margin,0.6606637294894827,1.065260300495332,-0.40459657100584934,-0.37981005282719843,,0.5074253610374375,0.27091454947957105,0.23651081155786646,0.8730088952852683,,0.31031533121940996,0.18976541166736177,0.12054991955204819,0.6352575977510546,,1.4784044217463288,1.5259402616422642,-0.04753583989593535,-0.03115183542295149,,1.7273604194105832,2.477068815592116,-0.749708396181533,-0.3026594947473526,,1.3231293578667982,0.9994623313321025,0.3236670265346957,0.3238411457721534,,0.9058930103359519,0.8677152237506223,0.038177786585329665,0.04399806012427621,,3.956382787613336,4.3442463706748295,-0.3878635830614936,-0.08928213318648485,,0.6606637294894827,0.4519999999999993,0.20866372948948342,0.46164541922452157,,0.8177406922568484,0.34458333333333346,0.47315735892351496,1.373128973901373,,1.4784044217463301,0.7965833333333325,0.6818210884129976,0.8559319030187237,,1.7273604194105832,2.2599999999999962,-0.5326395805894131,-0.23568123034929822,,2.2290223682027506,1.7229166666666664,0.5061057015360841,0.2937493793679812,,3.9563827876133324,3.9829166666666556,-0.02653387905332316,-0.006661921720679544,
,% of Net Revenue,0.15450200059935118,0.13959207607945565,0.014909924519895534,,,0.11616380815814174,0.04689084620238683,0.06927296195575491,,,0.22007763846296816,0.2026241130138922,0.01745352544907597,,,0.14704200444925594,0.106371887900673,0.040670116548582935,,,0.09753894266021505,0.09806507840518185,-0.0005261357449667936,,,0.0685315955013279,0.038375489762295587,0.03015610573903231,,,0.18475825545348387,0.19651818307628874,-0.011759927622804867,,,0.09438066267016341,0.07796681480461318,0.016413847865550238,,,0.15450200059935118,0.09685714285714271,0.05764485774220847,,,0.14152134083213222,0.055133333333333354,0.08638800749879887,,,0.14704200444925605,0.0729694656488549,0.07407253880040116,,,0.09753894266021505,0.0968571428571427,0.0006817998030723554,,,0.09207040107999431,0.055133333333333326,0.03693706774666099,,,0.09438066267016333,0.07296946564885476,0.021411197021308573,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6606637.2948948275,10652603.004953321,,,,5074253.610374375,2709145.4947957103,,,,3103153.3121940996,1897654.1166736176,,,,,,,,,17273604.19410583,24770688.15592116,,,,13231293.578667982,9994623.313321024,,,,9058930.103359519,8677152.237506222,,,,,,,,,6606637.2948948275,,,,,8177406.922568484,,,,,,,,,,17273604.19410583,,,,,22290223.682027504,,,,,39563827.87613332,,,,
,,6606637.294894826,10652603.00495332,,,,5074253.61037438,2709145.49479571,,,,3103153.3121940996,1897654.1166736186,,,,,,,,,17273604.19410583,24770688.15592116,,,,13231293.578667983,9994623.313321024,,,,9058930.103359513,8677152.237506228,,,,,,,,,6606637.294894826,,,,,8177406.92256848,,,,,,,,,,17273604.19410583,,,,,22290223.682027496,,,,,39563827.87613332,,,,
,,0,0,,,,0,0,,,,0,0,,,,,,,,,0,0,,,,0,0,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,,,0,,,,,0,,,,,0,,,,
